X,Y,Text,tipo,angulo,icon_url
-49.4868926157156,-28.3786948688934,TV 21,Travessa,"45",./0.png
-49.4866719035301,-28.3798648768595,TV 19,Travessa,"45",./0.png
-49.486505881929,-28.3797954002963,TV 20,Travessa,"45",./0.png
-49.486339860552,-28.3797259235382,TV 21,Travessa,"45",./0.png
-49.4871545651004,-28.3787630268965,"0",Galeria,"135",./0.png
-49.4872324546805,-28.378617513659,"1",Galeria,"135",./0.png
-49.4870759923708,-28.3789098159199,"2",Galeria,"135",./0.png
-49.4869974194171,-28.3790566048866,"4",Galeria,"135",./0.png
-49.4869299335133,-28.3792070963112,"6",Galeria,"135",./0.png
-49.4868402728373,-28.3793501826501,"8",Galeria,"135",./0.png
-49.4867692719164,-28.3794858929887,"10",Galeria,"135",./0.png
-49.4866913707377,-28.3796304329532,"12",Galeria,"135",./0.png
-49.4866117892609,-28.3797793704954,"14",Galeria,"135",./0.png
-49.4865333665407,-28.3799262720508,"16",Galeria,"135",./0.png
-49.4889187800057,-28.3817410429948,"2",Galeria,"135",./0.png
-49.4884534891545,-28.3815394931968,"1",Galeria,"135",./0.png
-49.4882591822327,-28.3814583302765,"3",Galeria,"135",./0.png
-49.4880497644135,-28.3813704458936,"5",Galeria,"135",./0.png
-49.4878359005805,-28.3812827593202,"7",Galeria,"135",./0.png
-49.4876268250945,-28.3811948845756,"9",Galeria,"135",./0.png
-49.4891625746512,-28.3818369055438,"4",Galeria,"135",./0.png
-49.4894017377483,-28.3819358078933,"6",Galeria,"135",./0.png
-49.4896445805592,-28.3820344967919,"8",Galeria,"135",./0.png
-49.4886808617496,-28.3816440528873,"0",Galeria,"135",./0.png
-49.4888882218384,-28.3816021832611,TV 0,Travessa,"45",./0.png
-49.4887722827547,-28.3818134887508,TV 1,Travessa,"45",./0.png
-49.4886593875718,-28.3820273306331,TV 2,Travessa,"45",./0.png
-49.4885465319897,-28.382238320957,TV 3,Travessa,"45",./0.png
-49.4884506921422,-28.3824316509509,TV 4,Travessa,"45",./0.png
-49.4878216399071,-28.3811551695161,TV 0,Travessa,"45",./0.png
-49.4877147874051,-28.3813465169131,TV 1,Travessa,"45",./0.png
-49.4690042280286,-28.3997997657286,"0",Galeria,"135",./0.png
-49.4689489832428,-28.3999129635566,"1",Galeria,"135",./0.png
-49.468890735855,-28.4000316621583,"3",Galeria,"135",./0.png
-49.4688347732407,-28.4001456183318,"5",Galeria,"135",./0.png
-49.4673219595688,-28.3992605529488,TV 1,Travessa,"45",./0.png
-49.4674464544039,-28.3993137938755,TV 2,Travessa,"45",./0.png
-49.4675853012784,-28.3993543411045,TV 3,Travessa,"45",./0.png
-49.4677164280061,-28.3994045192726,TV 4,Travessa,"45",./0.png
-49.4678476511502,-28.3994553862444,TV 5,Travessa,"45",./0.png
-49.4679788445155,-28.3995055895698,TV 6,Travessa,"45",./0.png
-49.4681098089614,-28.3995550530457,TV 7,Travessa,"45",./0.png
-49.4682409362038,-28.3996052307263,TV 8,Travessa,"45",./0.png
-49.468372063575,-28.3996554082851,TV 9,Travessa,"45",./0.png
-49.4685031910748,-28.399705585722,TV 10,Travessa,"45",./0.png
-49.4686343187033,-28.3997557630371,TV 11,Travessa,"45",./0.png
-49.4687654464605,-28.3998059402303,TV 12,Travessa,"45",./0.png
-49.4688965743463,-28.3998561173016,TV 13,Travessa,"45",./0.png
-49.4690277023608,-28.3999062942511,TV 14,Travessa,"45",./0.png
-49.469158830504,-28.3999564710787,TV 15,Travessa,"45",./0.png
-49.4692899587759,-28.4000066477844,TV 16,Travessa,"45",./0.png
-49.4694210871765,-28.4000568243683,TV 17,Travessa,"45",./0.png
-49.4695522157057,-28.4001070008303,TV 18,Travessa,"45",./0.png
-49.4696833443636,-28.4001571771704,TV 19,Travessa,"45",./0.png
-49.4698144731502,-28.4002073533887,TV 20,Travessa,"45",./0.png
-49.4699456020655,-28.4002575294851,TV 21,Travessa,"45",./0.png
-49.4700767311094,-28.4003077054596,TV 22,Travessa,"45",./0.png
-49.4690634028805,-28.3996817385777,"2",Galeria,"135",./0.png
-49.4691182717132,-28.3995685931149,"4",Galeria,"135",./0.png
-49.4899013733242,-28.3821228999606,"10",Galeria,"135",./0.png
-49.470207860282,-28.4003578813122,TV 23,Travessa,"45",./0.png
-49.4703313108266,-28.4004159716398,TV 24,Travessa,"45",./0.png
-49.4704701190132,-28.4004582326519,TV 25,Travessa,"45",./0.png
-49.4878599656357,-28.3809865322516,TV 11,Travessa,"45",./0.png
-49.4876649028998,-28.3809164195986,TV 12,Travessa,"45",./0.png
-49.4881195736526,-28.3856586388532,TV 0,Travessa,"45",./0.png
-49.487576209453,-28.385411259995,TV 2,Travessa,"45",./0.png
-49.4878467244741,-28.3855394648866,TV 1,Travessa,"45",./0.png
-49.4706256067427,-28.4005284017965,TV 26,Travessa,"45",./0.png
-49.4707667855857,-28.4005478444804,TV 27,Travessa,"45",./0.png
-49.4709079644874,-28.4005672870199,TV 28,Travessa,"45",./0.png
-49.4710491434477,-28.400586729415,TV 29,Travessa,"45",./0.png
-49.4711903224666,-28.4006061716656,TV 30,Travessa,"45",./0.png
-49.4713315015441,-28.4006256137717,TV 31,Travessa,"45",./0.png
-49.4714726806802,-28.4006450557335,TV 32,Travessa,"45",./0.png
-49.4716138598749,-28.4006644975507,TV 33,Travessa,"45",./0.png
-49.4717550391282,-28.4006839392235,TV 34,Travessa,"45",./0.png
-49.4718962184402,-28.4007033807519,TV 35,Travessa,"45",./0.png
-49.4720373978107,-28.4007228221358,TV 36,Travessa,"45",./0.png
-49.4721785772399,-28.4007422633752,TV 37,Travessa,"45",./0.png
-49.4723197567277,-28.4007617044702,TV 38,Travessa,"45",./0.png
-49.472460936274,-28.4007811454207,TV 39,Travessa,"45",./0.png
-49.472602115879,-28.4008005862268,TV 40,Travessa,"45",./0.png
-49.4727432955426,-28.4008200268885,TV 41,Travessa,"45",./0.png
-49.4728844752647,-28.4008394674056,TV 42,Travessa,"45",./0.png
-49.4714236150966,-28.4005415271892,"0",Galeria,"135",./0.png
-49.4714471891131,-28.4004140047002,"2",Galeria,"135",./0.png
-49.4714676925072,-28.400284698484,"4",Galeria,"135",./0.png
-49.4714908911968,-28.4001631460424,"6",Galeria,"135",./0.png
-49.4714012740099,-28.4006595885911,"1",Galeria,"135",./0.png
-49.4713803232419,-28.4007858481523,"3",Galeria,"135",./0.png
-49.4729777679127,-28.4007455387218,"0",Galeria,"135",./0.png
-49.4729995173797,-28.4006280528504,"2",Galeria,"135",./0.png
-49.4730150664687,-28.4004990461106,"4",Galeria,"135",./0.png
-49.4730370519611,-28.4003742108726,"6",Galeria,"135",./0.png
-49.4730590373949,-28.4002493756268,"8",Galeria,"135",./0.png
-49.4729364930681,-28.4009982621859,"3",Galeria,"135",./0.png
-49.4729113021147,-28.4011240708207,"5",Galeria,"135",./0.png
-49.473079840169,-28.4001355331329,"10",Galeria,"135",./0.png
-49.4730256550455,-28.4008589077784,TV 43,Travessa,"45",./0.png
-49.4731668348849,-28.4008783480066,TV 44,Travessa,"45",./0.png
-49.4733080147829,-28.4008977880904,TV 45,Travessa,"45",./0.png
-49.4734491947394,-28.4009172280298,TV 46,Travessa,"45",./0.png
-49.4735903747546,-28.4009366678247,TV 47,Travessa,"45",./0.png
-49.4737765180487,-28.4006803169389,TV 48,Travessa,"45",./0.png
-49.4739176978283,-28.4006997563852,TV 49,Travessa,"45",./0.png
-49.4740884293804,-28.400706859568,TV 50,Travessa,"45",./0.png
-49.4742635845225,-28.400731350326,TV 51,Travessa,"45",./0.png
-49.4744959625952,-28.4009551222943,"0",Galeria,"135",./0.png
-49.4745192970855,-28.4008097840299,"2",Galeria,"135",./0.png
-49.4745492425988,-28.400655754611,"4",Galeria,"135",./0.png
-49.4745732762609,-28.4005030920728,"6",Galeria,"135",./0.png
-49.4746012011543,-28.400352046133,"8",Galeria,"135",./0.png
-49.4746309894324,-28.4002125002717,"10",Galeria,"135",./0.png
-49.4762728450512,-28.4012731366217,TV 63,Travessa,"45",./0.png
-49.4764547041439,-28.4013627561454,TV 64,Travessa,"45",./0.png
-49.4774423233496,-28.4015669046639,"0",Galeria,"135",./0.png
-49.4775176118657,-28.401398556737,"2",Galeria,"135",./0.png
-49.4775913951677,-28.4012290897934,"4",Galeria,"135",./0.png
-49.4776663667746,-28.4010627197696,"6",Galeria,"135",./0.png
-49.477743633691,-28.4008928775242,"8",Galeria,"135",./0.png
-49.4778070987767,-28.400733678206,"10",Galeria,"135",./0.png
-49.4777099409234,-28.400368208322,"20",Galeria,"135",./0.png
-49.4744350140363,-28.4007549735003,TV 52,Travessa,"45",./0.png
-49.4746064436364,-28.4007785964616,TV 53,Travessa,"45",./0.png
-49.4747778733231,-28.4008022192099,TV 54,Travessa,"45",./0.png
-49.4749493030962,-28.4008258417452,TV 55,Travessa,"45",./0.png
-49.4751207329557,-28.4008494640675,TV 56,Travessa,"45",./0.png
-49.4752921629016,-28.4008730861768,TV 57,Travessa,"45",./0.png
-49.4772859344343,-28.4019001684142,"3",Galeria,"135",./0.png
-49.4773654264216,-28.4017306674486,"1",Galeria,"135",./0.png
-49.477213620684,-28.4020677328977,"5",Galeria,"135",./0.png
-49.4754635929341,-28.4008967080731,TV 58,Travessa,"45",./0.png
-49.4756350230529,-28.4009203297564,TV 59,Travessa,"45",./0.png
-49.4758064532582,-28.4009439512268,TV 60,Travessa,"45",./0.png
-49.4759778835499,-28.4009675724841,TV 61,Travessa,"45",./0.png
-49.476149313928,-28.4009911935284,TV 62,Travessa,"45",./0.png
-49.4758620373998,-28.4011474151935,"0",Galeria,"135",./0.png
-49.475891670867,-28.4009963098166,"2",Galeria,"135",./0.png
-49.4759180686501,-28.4008459771058,"4",Galeria,"135",./0.png
-49.4759426252198,-28.4006928349356,"6",Galeria,"135",./0.png
-49.4759706305084,-28.4005430788833,"8",Galeria,"135",./0.png
-49.4758370711703,-28.4012958780253,"1",Galeria,"135",./0.png
-49.4758085080522,-28.4014505707673,"3",Galeria,"135",./0.png
-49.4757860648865,-28.4016023244627,"5",Galeria,"135",./0.png
-49.4769084188623,-28.4015164752889,TV 66,Travessa,"45",./0.png
-49.477098158311,-28.4015830161109,TV 67,Travessa,"45",./0.png
-49.4772878980078,-28.4016495566771,TV 68,Travessa,"45",./0.png
-49.4774776379528,-28.4017160969872,TV 69,Travessa,"45",./0.png
-49.4776673781459,-28.4017826370415,TV 70,Travessa,"45",./0.png
-49.4778571185871,-28.4018491768398,TV 71,Travessa,"45",./0.png
-49.4780468592765,-28.4019157163822,TV 72,Travessa,"45",./0.png
-49.478236600214,-28.4019822556687,TV 73,Travessa,"45",./0.png
-49.4784263413997,-28.4020487946992,TV 74,Travessa,"45",./0.png
-49.4786160828336,-28.4021153334737,TV 75,Travessa,"45",./0.png
-49.4723752457443,-28.3996325850441,TV 4,Travessa,"45",./0.png
-49.4723108499393,-28.399756571099,TV 5,Travessa,"45",./0.png
-49.4722278354639,-28.3996430078537,"0",Galeria,"135",./0.png
-49.4720686069761,-28.3995820823694,"1",Galeria,"135",./0.png
-49.471909378678,-28.3995211567055,"3",Galeria,"135",./0.png
-49.4717501505696,-28.3994602308619,"5",Galeria,"135",./0.png
-49.471590922651,-28.3993993048385,"7",Galeria,"135",./0.png
-49.471431694922,-28.3993383786354,"9",Galeria,"135",./0.png
-49.4712814277516,-28.3992832601297,"11",Galeria,"135",./0.png
-49.4711222003879,-28.3992223335772,"13",Galeria,"135",./0.png
-49.4723860694486,-28.3997044092993,"2",Galeria,"135",./0.png
-49.4725492149709,-28.3997668465879,"4",Galeria,"135",./0.png
-49.4727311468819,-28.399772914902,"6",Galeria,"135",./0.png
-49.4726173947709,-28.3991173915915,TV 0,Travessa,"45",./0.png
-49.4725558204814,-28.399258645174,TV 1,Travessa,"45",./0.png
-49.472495025573,-28.3993828771864,TV 2,Travessa,"45",./0.png
-49.4724342305169,-28.3995071091641,TV 3,Travessa,"45",./0.png
-49.4722527718307,-28.3998819483219,TV 6,Travessa,"45",./0.png
-49.4724736508004,-28.3991428675387,"0",Galeria,"135",./0.png
-49.4723096790035,-28.3990811891095,"1",Galeria,"135",./0.png
-49.472153414934,-28.3990210856409,"3",Galeria,"135",./0.png
-49.4719935908074,-28.3989602056177,"5",Galeria,"135",./0.png
-49.4718362665816,-28.3988993012501,"7",Galeria,"135",./0.png
-49.4716769516189,-28.398838593284,"9",Galeria,"135",./0.png
-49.4715227557656,-28.3987822462358,"11",Galeria,"135",./0.png
-49.4713688765527,-28.3987219766569,"13",Galeria,"135",./0.png
-49.4726300607193,-28.3992030608905,"2",Galeria,"135",./0.png
-49.4727901857302,-28.399263839989,"4",Galeria,"135",./0.png
-49.4729504229502,-28.3993243687739,"6",Galeria,"135",./0.png
-49.4731103474697,-28.3993866661045,"8",Galeria,"135",./0.png
-49.4732451835976,-28.3995241323568,"10",Galeria,"135",./0.png
-49.4734028967523,-28.3995834315154,"12",Galeria,"135",./0.png
-49.487293598021,-28.3958592229845,"1",Galeria,"135",./0.png
-49.4876811375905,-28.3960253042812,"2",Galeria,"135",./0.png
-49.4870997319536,-28.3957827650783,"3",Galeria,"135",./0.png
-49.4878766793884,-28.3961066196821,"4",Galeria,"135",./0.png
-49.4869039064564,-28.3957006893977,"5",Galeria,"135",./0.png
-49.4867147867584,-28.3956158686823,"7",Galeria,"135",./0.png
-49.4865200460302,-28.3955372347621,"9",Galeria,"135",./0.png
-49.4874902922121,-28.3959433183032,"0",Galeria,"135",./0.png
-49.4679559683591,-28.3993938424427,"0",Galeria,"135",./0.png
-49.4678986353334,-28.3995082520506,"1",Galeria,"135",./0.png
-49.467839521962,-28.3996285347191,"3",Galeria,"135",./0.png
-49.4677827747954,-28.399744482421,"5",Galeria,"135",./0.png
-49.4680108240792,-28.399279886798,"2",Galeria,"135",./0.png
-49.4680673235941,-28.399165018235,"4",Galeria,"135",./0.png
-49.4677216400692,-28.3998568499836,"7",Galeria,"135",./0.png
-49.4701839755571,-28.4002499005975,"0",Galeria,"135",./0.png
-49.470132345721,-28.4003597984858,"1",Galeria,"135",./0.png
-49.4700730231775,-28.4004801606771,"3",Galeria,"135",./0.png
-49.4702437815553,-28.4001330970384,"2",Galeria,"135",./0.png
-49.4703005550456,-28.400017089526,"4",Galeria,"135",./0.png
-49.4700161367587,-28.400596369175,"5",Galeria,"135",./0.png
-49.4687693853216,-28.4002582228523,"7",Galeria,"135",./0.png
-49.4729543957015,-28.4008711175271,"1",Galeria,"135",./0.png
-49.4757664704816,-28.4017544385425,"7",Galeria,"135",./0.png
-49.4833554941842,-28.4003445010635,"14",Galeria,"135",./0.png
-49.466174126011,-28.3978618856009,"2",Galeria,"135",./0.png
-49.4781498928586,-28.3981893960989,"18",Galeria,"135",./0.png
-49.478219816598,-28.3980513814264,"19",Galeria,"135",./0.png
-49.4881414011319,-28.3950635023099,TV 0,Travessa,"45",./0.png
-49.4873064649951,-28.3965934398064,TV 9,Travessa,"45",./0.png
-49.4874028944572,-28.3964440923116,TV 8,Travessa,"45",./0.png
-49.4874999648437,-28.3962627038974,TV 7,Travessa,"45",./0.png
-49.4875915995151,-28.3960913896161,TV 6,Travessa,"45",./0.png
-49.4876832338811,-28.3959200752577,TV 5,Travessa,"45",./0.png
-49.4877748679419,-28.3957487608223,TV 4,Travessa,"45",./0.png
-49.4878665016973,-28.3955774463098,TV 3,Travessa,"45",./0.png
-49.4879581351475,-28.3954061317202,TV 2,Travessa,"45",./0.png
-49.4880497682923,-28.3952348170536,TV 1,Travessa,"45",./0.png
-49.4890425211473,-28.383627356852,"0",Galeria,"135",./0.png
-49.488994361078,-28.3900975878594,"5",Galeria,"135",./0.png
-49.4886495086312,-28.4013172705923,"0",Galeria,"135",./0.png
-49.4889676715477,-28.4012672963147,"2",Galeria,"135",./0.png
-49.4892833072825,-28.4012146540517,"4",Galeria,"135",./0.png
-49.4896002895396,-28.4011695643928,"6",Galeria,"135",./0.png
-49.4895490427426,-28.3999111212725,TV 0,Travessa,"45",./0.png
-49.4903500101391,-28.3976792553832,"1",Galeria,"135",./0.png
-49.4828322344919,-28.3985770708443,TV 1,Travessa,"45",./0.png
-49.48297304584,-28.3995472574893,TV 1,Travessa,"45",./0.png
-49.4831450115587,-28.3993714040491,TV 2,Travessa,"45",./0.png
-49.4833559335791,-28.3993377920677,TV 3,Travessa,"45",./0.png
-49.4835668554819,-28.3993041797543,TV 4,Travessa,"45",./0.png
-49.4839886989342,-28.3992369541317,TV 6,Travessa,"45",./0.png
-49.4841996204837,-28.3992033408223,TV 7,Travessa,"45",./0.png
-49.4844105419156,-28.399169727181,TV 8,Travessa,"45",./0.png
-49.4846214632297,-28.3991361132078,TV 9,Travessa,"45",./0.png
-49.4848375599199,-28.3991190232271,TV 10,Travessa,"45",./0.png
-49.4850484810303,-28.3990854085831,TV 11,Travessa,"45",./0.png
-49.4852594020229,-28.3990517936072,TV 12,Travessa,"45",./0.png
-49.4854703228978,-28.3990181782993,TV 13,Travessa,"45",./0.png
-49.485681243655,-28.3989845626594,TV 14,Travessa,"45",./0.png
-49.4858921642944,-28.3989509466875,TV 15,Travessa,"45",./0.png
-49.4861030848161,-28.3989173303837,TV 16,Travessa,"45",./0.png
-49.48631400522,-28.3988837137479,TV 17,Travessa,"45",./0.png
-49.4865249255061,-28.3988500967802,TV 18,Travessa,"45",./0.png
-49.4869490233342,-28.3987839905263,TV 20,Travessa,"45",./0.png
-49.4873805821637,-28.3987026576606,TV 22,Travessa,"45",./0.png
-49.4837777772669,-28.399270567109,TV 5,Travessa,"45",./0.png
-49.4835329804323,-28.3985978953805,"2",Galeria,"135",./0.png
-49.4835709930123,-28.398784401285,"0",Galeria,"135",./0.png
-49.4836090057101,-28.398970907179,"1",Galeria,"135",./0.png
-49.4836470185256,-28.3991574130626,"3",Galeria,"135",./0.png
-49.4836850314588,-28.3993439189357,"5",Galeria,"135",./0.png
-49.4837230445097,-28.3995304247984,"7",Galeria,"135",./0.png
-49.4837610576783,-28.3997169306506,"9",Galeria,"135",./0.png
-49.4837997268345,-28.3999100749041,"11",Galeria,"135",./0.png
-49.48458758117,-28.398429828814,"2",Galeria,"135",./0.png
-49.4846255955663,-28.3986163344969,"0",Galeria,"135",./0.png
-49.4846636100803,-28.3988028401692,"1",Galeria,"135",./0.png
-49.4847016247121,-28.3989893458312,"3",Galeria,"135",./0.png
-49.4847396394615,-28.3991758514827,"5",Galeria,"135",./0.png
-49.4847776543287,-28.3993623571237,"7",Galeria,"135",./0.png
-49.4848156693137,-28.3995488627543,"9",Galeria,"135",./0.png
-49.4848543403516,-28.3997420067837,"11",Galeria,"135",./0.png
-49.4858569522241,-28.3982276811862,"2",Galeria,"135",./0.png
-49.4858949688064,-28.3984141866022,"0",Galeria,"135",./0.png
-49.4859330784482,-28.3985941544511,"1",Galeria,"135",./0.png
-49.4859710023244,-28.3987871974029,"3",Galeria,"135",./0.png
-49.48600901926,-28.3989737027875,"5",Galeria,"135",./0.png
-49.4860470363134,-28.3991602081617,"7",Galeria,"135",./0.png
-49.4860850534845,-28.3993467135255,"9",Galeria,"135",./0.png
-49.4860869967324,-28.3995486906742,"11",Galeria,"135",./0.png
-49.4858189357595,-28.3980411757597,"4",Galeria,"135",./0.png
-49.4857809194126,-28.3978546703228,"6",Galeria,"135",./0.png
-49.4857429031835,-28.3976681648754,"8",Galeria,"135",./0.png
-49.4866967738156,-28.3980936707837,"2",Galeria,"135",./0.png
-49.4867274291099,-28.3982816190041,"0",Galeria,"135",./0.png
-49.4867729028802,-28.3984601436928,"1",Galeria,"135",./0.png
-49.4868108282546,-28.3986531864707,"3",Galeria,"135",./0.png
-49.4868438219294,-28.3988407245232,"5",Galeria,"135",./0.png
-49.4868834101939,-28.3990283388554,"7",Galeria,"135",./0.png
-49.486924308404,-28.399213722545,"9",Galeria,"135",./0.png
-49.4868891654187,-28.3994204327107,"11",Galeria,"135",./0.png
-49.4866587559048,-28.3979071655338,"4",Galeria,"135",./0.png
-49.4866152108676,-28.3977245935923,"6",Galeria,"135",./0.png
-49.4865794020948,-28.3975340322087,"8",Galeria,"135",./0.png
-49.48654740604,-28.3973601064692,"10",Galeria,"135",./0.png
-49.4861198379019,-28.3997347986651,"13",Galeria,"135",./0.png
-49.4861560449999,-28.3999124227996,"15",Galeria,"135",./0.png
-49.4869236808606,-28.3996061957029,"13",Galeria,"135",./0.png
-49.4869612841059,-28.399783835171,"15",Galeria,"135",./0.png
-49.4876057698208,-28.3986661782953,TV 23,Travessa,"45",./0.png
-49.487831138318,-28.3986317308191,TV 24,Travessa,"45",./0.png
-49.4880572301105,-28.3985939896114,TV 25,Travessa,"45",./0.png
-49.4882824576229,-28.3985582045219,TV 26,Travessa,"45",./0.png
-49.4885089316733,-28.3985225228167,TV 27,Travessa,"45",./0.png
-49.4887345911561,-28.3984838355898,TV 28,Travessa,"45",./0.png
-49.4889586023827,-28.3984517103903,TV 29,Travessa,"45",./0.png
-49.4891868327298,-28.3984172356863,TV 30,Travessa,"45",./0.png
-49.4894140787396,-28.3983755267171,TV 31,Travessa,"45",./0.png
-49.4896395865741,-28.3983387576269,TV 32,Travessa,"45",./0.png
-49.4871539701533,-28.3987347944706,TV 21,Travessa,"45",./0.png
-49.4886280000261,-28.39853410577,"5",Galeria,"135",./0.png
-49.4886629817062,-28.3987168216505,"7",Galeria,"135",./0.png
-49.4887051828922,-28.398897418078,"9",Galeria,"135",./0.png
-49.4887474855336,-28.399084835354,"11",Galeria,"135",./0.png
-49.4887896222486,-28.3992730184392,"13",Galeria,"135",./0.png
-49.4885851856597,-28.3983486463196,"3",Galeria,"135",./0.png
-49.4885554104423,-28.3981758295611,"1",Galeria,"135",./0.png
-49.4885183016874,-28.3979937641522,"0",Galeria,"135",./0.png
-49.4884811930446,-28.3978116987333,"2",Galeria,"135",./0.png
-49.4884440845141,-28.3976296333045,"4",Galeria,"135",./0.png
-49.4884069760959,-28.3974475678656,"6",Galeria,"135",./0.png
-49.4883698677898,-28.3972655024169,"8",Galeria,"135",./0.png
-49.4897593154624,-28.4009919056781,TV 5,Travessa,"45",./0.png
-49.4897042873648,-28.4007146023012,TV 4,Travessa,"45",./0.png
-49.4896637637373,-28.4005000807236,TV 3,Travessa,"45",./0.png
-49.4896254693528,-28.4003009240487,TV 2,Travessa,"45",./0.png
-49.4895798289532,-28.4001030530409,TV 1,Travessa,"45",./0.png
-49.4883804688414,-28.3999938291133,"0",Galeria,"135",./0.png
-49.4886986278681,-28.3999438553089,"2",Galeria,"135",./0.png
-49.4890142597498,-28.3998912135153,"4",Galeria,"135",./0.png
-49.4893312381224,-28.3998461243285,"6",Galeria,"135",./0.png
-49.4896480014105,-28.3997956741887,"8",Galeria,"135",./0.png
-49.4899783430087,-28.3997425236774,"10",Galeria,"135",./0.png
-49.4880591164526,-28.4000413401627,"1",Galeria,"135",./0.png
-49.4888253271744,-28.3994527039773,"15",Galeria,"135",./0.png
-49.4888596556263,-28.399628032311,"17",Galeria,"135",./0.png
-49.4889047598266,-28.3998196231008,"19",Galeria,"135",./0.png
-49.490014562439,-28.3990427246475,TV 33,Travessa,"45",./0.png
-49.4902405478432,-28.3990067002793,TV 34,Travessa,"45",./0.png
-49.4904665331121,-28.3989706755301,TV 35,Travessa,"45",./0.png
-49.4905378131057,-28.3988052456143,"11",Galeria,"135",./0.png
-49.489818298327,-28.4012741257808,TV 6,Travessa,"45",./0.png
-49.4898759448261,-28.4015511956644,TV 7,Travessa,"45",./0.png
-49.4899318546675,-28.4018307760209,TV 8,Travessa,"45",./0.png
-49.4899949904427,-28.4021107564794,TV 9,Travessa,"45",./0.png
-49.4900633211167,-28.4023893362549,TV 10,Travessa,"45",./0.png
-49.4901199577226,-28.4026669600068,TV 11,Travessa,"45",./0.png
-49.4899170566991,-28.4011191137818,"8",Galeria,"135",./0.png
-49.4902474023337,-28.4010659627789,"10",Galeria,"135",./0.png
-49.4905677999603,-28.4010106553848,"12",Galeria,"135",./0.png
-49.4908791093558,-28.4009538298969,"14",Galeria,"135",./0.png
-49.4883281523077,-28.4013647821201,"1",Galeria,"135",./0.png
-49.4876993621748,-28.4014673965309,"5",Galeria,"135",./0.png
-49.4873840576281,-28.4015216743635,"7",Galeria,"135",./0.png
-49.4901837464842,-28.4029466135269,TV 12,Travessa,"45",./0.png
-49.4888797821635,-28.4024409135351,"0",Galeria,"135",./0.png
-49.4891946333946,-28.4023889551427,"2",Galeria,"135",./0.png
-49.4895109307806,-28.4023370267694,"4",Galeria,"135",./0.png
-49.4898287098884,-28.4022877512273,"6",Galeria,"135",./0.png
-49.4901433310843,-28.4022334988504,"8",Galeria,"135",./0.png
-49.4904773256641,-28.4021822185505,"10",Galeria,"135",./0.png
-49.4907933471552,-28.4021296322559,"12",Galeria,"135",./0.png
-49.4908367111873,-28.4033865546747,"10",Galeria,"135",./0.png
-49.491207950926,-28.4033250413278,"12",Galeria,"135",./0.png
-49.4766330385778,-28.4014651423648,TV 65,Travessa,"45",./0.png
-49.4994440728138,-28.3896775633052,"1",Galeria,"135",./0.png
-49.4989524894776,-28.3906100328455,"7",Galeria,"135",./0.png
-49.5008878793002,-28.3867553169602,"14",Galeria,"135",./0.png
-49.5092018358676,-28.3936250920448,TV 49,Travessa,"45",./0.png
-49.5104938619667,-28.3941610574858,TV 53,Travessa,"45",./0.png
-49.5091416892747,-28.3974253133269,TV 54,Travessa,"45",./0.png
-49.4973021181835,-28.3846201344347,TV 11,Travessa,"45",./0.png
-49.4977117697047,-28.3848137789305,TV 12,Travessa,"45",./0.png
-49.498133330199,-28.384961967968,TV 13,Travessa,"45",./0.png
-49.4985472073105,-28.3851425936144,TV 14,Travessa,"45",./0.png
-49.4989554144541,-28.3853190771282,TV 15,Travessa,"45",./0.png
-49.4993703133819,-28.385497884864,TV 16,Travessa,"45",./0.png
-49.4997997978196,-28.385649452333,TV 17,Travessa,"45",./0.png
-49.5001993868019,-28.3858550349803,TV 18,Travessa,"45",./0.png
-49.5006063002133,-28.3860407248721,TV 19,Travessa,"45",./0.png
-49.4964896046755,-28.3842437294089,TV 9,Travessa,"45",./0.png
-49.49687801725,-28.3844538451431,TV 10,Travessa,"45",./0.png
-49.5010317137407,-28.3861862876843,TV 20,Travessa,"45",./0.png
-49.5014507991119,-28.3863671184425,TV 21,Travessa,"45",./0.png
-49.5013505464067,-28.3878185683496,"12",Galeria,"135",./0.png
-49.5011935478353,-28.3881322523758,"10",Galeria,"135",./0.png
-49.501027665498,-28.3884422186543,"8",Galeria,"135",./0.png
-49.5008617828477,-28.3887521847071,"6",Galeria,"135",./0.png
-49.5006958988548,-28.3890621504944,"4",Galeria,"135",./0.png
-49.5005300138626,-28.3893721160295,"2",Galeria,"135",./0.png
-49.500364120287,-28.3896820788094,"0",Galeria,"135",./0.png
-49.5001982408769,-28.3899920463485,"1",Galeria,"135",./0.png
-49.5000323529395,-28.3903020111491,"3",Galeria,"135",./0.png
-49.4998664638963,-28.3906119756531,"5",Galeria,"135",./0.png
-49.4997005739068,-28.390921939927,"7",Galeria,"135",./0.png
-49.4995346716799,-28.3912318987228,"9",Galeria,"135",./0.png
-49.4757137546031,-28.399268873882,"6",Galeria,"135",./0.png
-49.475439386641,-28.3998315977959,"2",Galeria,"135",./0.png
-49.4755071609748,-28.3996901250251,"3",Galeria,"135",./0.png
-49.4755806887838,-28.3995519316574,"4",Galeria,"135",./0.png
-49.475646417392,-28.3994092460752,"5",Galeria,"135",./0.png
-49.4759228295016,-28.398848610665,"9",Galeria,"135",./0.png
-49.4760006254097,-28.3987075853283,"10",Galeria,"135",./0.png
-49.4760696162494,-28.3985667725924,"11",Galeria,"135",./0.png
-49.475785567659,-28.3991292166837,"7",Galeria,"135",./0.png
